condition,run,model,triples_seen_in_training
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 'sk')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 's', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('s', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
50L_50NL,1,50L_50NL_1_2,"('sk', 'sk', 's')"
