condition,run,model,triples_seen_in_training,test_frequency,training_frequency
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 's')",39,1752
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 'sk')",16,2594
50L_50NL,3,50L_50NL_3_2,"('s', 'sk', 'sk')",16,2594
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'sk')",23,859
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'sk')",23,859
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'sk')",23,859
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 's')",147,169
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 's')",147,169
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 's')",147,169
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 's')",147,169
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 's')",147,169
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 's')",147,169
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 's')",147,169
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('s', 's', 's')",35,619
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('s', 's', 's')",35,619
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('s', 's', 's')",35,619
50L_50NL,3,50L_50NL_3_2,"('s', 's', 's')",35,619
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 's')",205,158
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('ɡ', 'ɡ', 'ɡ')",154,134
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 's', 'ɡ')",142,89
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
50L_50NL,3,50L_50NL_3_2,"('s', 'ɡ', 'ɡ')",418,245
