condition,run,model,triples_seen_in_training,test_frequency,training_frequency
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ç', 'ç', 'ç')",20,126
90L_10NL,2,90L_10NL_2_2,"('ç', 'ç', 'ç')",20,126
90L_10NL,2,90L_10NL_2_2,"('ç', 'ç', 'ç')",20,126
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'ç', 'ç')",20,126
90L_10NL,2,90L_10NL_2_2,"('ç', 'ç', 'ç')",20,126
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'ç', 'ç')",20,126
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('ç', 'ç', 'ç')",20,126
90L_10NL,2,90L_10NL_2_2,"('ç', 'ç', 'ç')",20,126
90L_10NL,2,90L_10NL_2_2,"('ç', 'ç', 'ç')",20,126
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'ç', 'ç')",20,126
90L_10NL,2,90L_10NL_2_2,"('ç', 'ç', 'ç')",20,126
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'ç', 'ç')",20,126
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('ç', 'x', 'ç')",98,601
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"('x', 'x', 'ç')",80,450
90L_10NL,2,90L_10NL_2_2,"(nan, 'jɡ', 'jɡ')",181,419
90L_10NL,2,90L_10NL_2_2,"(nan, 'jɡ', 'jɡ')",181,419
90L_10NL,2,90L_10NL_2_2,"(nan, 'jɡ', 'jɡ')",181,419
90L_10NL,2,90L_10NL_2_2,"('ɾç', 'ɾx', 'ɾç')",1,291
90L_10NL,2,90L_10NL_2_2,"('ɾx', 'ɾx', 'ɾç')",3,195
90L_10NL,2,90L_10NL_2_2,"('ɾx', 'ɾx', 'ɾç')",3,195
90L_10NL,2,90L_10NL_2_2,"('ɾx', 'ɾx', 'ɾç')",3,195
90L_10NL,2,90L_10NL_2_2,"('ɾç', 'ɾx', 'ɾx')",3,416
90L_10NL,2,90L_10NL_2_2,"('ɾç', 'ɾx', 'ɾx')",3,416
90L_10NL,2,90L_10NL_2_2,"('ɾx', 'ɾx', 'ɾx')",7,199
90L_10NL,2,90L_10NL_2_2,"('ɾx', 'ɾx', 'ɾx')",7,199
90L_10NL,2,90L_10NL_2_2,"('ɾx', 'ɾx', 'ɾx')",7,199
90L_10NL,2,90L_10NL_2_2,"('ɾç', 'ɾx', 'ɾx')",3,416
90L_10NL,2,90L_10NL_2_2,"('ɾx', 'ɾx', 'ɾx')",7,199
90L_10NL,2,90L_10NL_2_2,"('ɾx', 'ɾx', 'ɾx')",7,199
90L_10NL,2,90L_10NL_2_2,"('ɾx', 'ɾx', 'ɾx')",7,199
90L_10NL,2,90L_10NL_2_2,"('ɾx', 'ɾx', 'ɾx')",7,199
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
90L_10NL,2,90L_10NL_2_2,"('ɾs', 'ɾs', 'ɾs')",268,641
